Report Id,Report Title,Report Type,Report Date,Language,Source Code,Source Page,Report Path,Company Name,Orbit Company Id,Ticker,Pages Path,Blocks Path,Pages Vector Path,Blocks Vector Path
bgDTr4GPevNCB067XZj3Rrs50Q6gwM8st,10-Q,10085 - Quarterly Reports,2024/11/5,en,stock_us,https://www.sec.gov/Archives/edgar/data/726728/0000726728-24-000130-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-726728-000072672824000130-o-20240930.htm.pdf,Realty Income Corporation,tXmne0RQQbPLvoYC,O,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672824000130-o-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672824000130-o-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672824000130-o-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672824000130-o-20240930.htm.pdf/blocks.txt.vector
bgDRwIvGG89hKcT2MWXS651ksz0JNsFdZ,10-K,10002 - Annual Reports,2025/2/25,en,stock_us,http://www.sec.gov/Archives/edgar/data/726728/0000726728-25-000055-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-726728-000072672825000055-o-20241231.htm.pdf,Realty Income Corporation,tXmne0RQQbPLvoYC,O,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672825000055-o-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672825000055-o-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672825000055-o-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-726728-000072672825000055-o-20241231.htm.pdf/blocks.txt.vector
bgDRwNaWrDAaJa5OEcdwPbwOFSxxGOlsV,10-K,10002 - Annual Reports,2024/2/12,en,stock_us,https://www.sec.gov/Archives/edgar/data/26172/0000026172-24-000012-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-26172-000002617224000012-cmi-20231231.htm.pdf,Cummins Inc.,tXmne0RQQbPLxBav,CMI,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000012-cmi-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000012-cmi-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000012-cmi-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000012-cmi-20231231.htm.pdf/blocks.txt.vector
bgDREqShQ5q8ZDQxt8StyZEBY6uonrLjE,10-Q,10085 - Quarterly Reports,2024/5/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/26172/0000026172-24-000023-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-26172-000002617224000023-cmi-20240331.htm.pdf,Cummins Inc.,tXmne0RQQbPLxBav,CMI,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000023-cmi-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000023-cmi-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000023-cmi-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000023-cmi-20240331.htm.pdf/blocks.txt.vector
bgDRzvEGSLcidV6IysGxupWPXETInave4,10-Q,10085 - Quarterly Reports,2024/8/1,en,stock_us,https://www.sec.gov/Archives/edgar/data/26172/0000026172-24-000037-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-26172-000002617224000037-cmi-20240630.htm.pdf,Cummins Inc.,tXmne0RQQbPLxBav,CMI,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000037-cmi-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000037-cmi-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000037-cmi-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000037-cmi-20240630.htm.pdf/blocks.txt.vector
bgDRwHWjVE3XD8VaGIebjAMK6Mu9y5aq9,10-Q,10085 - Quarterly Reports,2024/11/5,en,stock_us,https://www.sec.gov/Archives/edgar/data/26172/0000026172-24-000046-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-26172-000002617224000046-cmi-20240930.htm.pdf,Cummins Inc.,tXmne0RQQbPLxBav,CMI,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000046-cmi-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000046-cmi-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000046-cmi-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617224000046-cmi-20240930.htm.pdf/blocks.txt.vector
bgDTk6hTJh8j2GdQmLmUaELxOOaXe96nb,10-K,10002 - Annual Reports,2025/2/11,en,stock_us,https://www.sec.gov/Archives/edgar/data/26172/0000026172-25-000007-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-26172-000002617225000007-cmi-20241231.htm.pdf,Cummins Inc.,tXmne0RQQbPLxBav,CMI,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617225000007-cmi-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617225000007-cmi-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617225000007-cmi-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-26172-000002617225000007-cmi-20241231.htm.pdf/blocks.txt.vector
bgDRm16jpsVilTIhqOZhSzBRZRuYRv1fu,10-K,10002 - Annual Reports,2024/2/22,en,stock_us,https://www.sec.gov/Archives/edgar/data/1050915/0001050915-24-000009-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1050915-000105091524000009-pwr-20231231.htm.pdf,"Quanta Services, Inc.",tXmne0RQQbPMFI2t,PWR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000009-pwr-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000009-pwr-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000009-pwr-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000009-pwr-20231231.htm.pdf/blocks.txt.vector
bgDTy3MFla21mg8OOeosnfwYxxK5bl8QE,10-Q,10085 - Quarterly Reports,2024/5/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/1050915/0001050915-24-000082-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1050915-000105091524000082-pwr-20240331.htm.pdf,"Quanta Services, Inc.",tXmne0RQQbPMFI2t,PWR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000082-pwr-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000082-pwr-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000082-pwr-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000082-pwr-20240331.htm.pdf/blocks.txt.vector
bgDRulMCmojtBSK3gpXaVlI1jK1sf4z3I,10-Q,10085 - Quarterly Reports,2024/8/1,en,stock_us,https://www.sec.gov/Archives/edgar/data/1050915/0001050915-24-000140-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1050915-000105091524000140-pwr-20240630.htm.pdf,"Quanta Services, Inc.",tXmne0RQQbPMFI2t,PWR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000140-pwr-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000140-pwr-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000140-pwr-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000140-pwr-20240630.htm.pdf/blocks.txt.vector
bgDTslcJdWDPF0h7InOeC5ZEhxcREZFXR,10-Q,10085 - Quarterly Reports,2024/10/31,en,stock_us,https://www.sec.gov/Archives/edgar/data/1050915/0001050915-24-000159-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1050915-000105091524000159-pwr-20240930.htm.pdf,"Quanta Services, Inc.",tXmne0RQQbPMFI2t,PWR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000159-pwr-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000159-pwr-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000159-pwr-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091524000159-pwr-20240930.htm.pdf/blocks.txt.vector
bgDRmSFZ4zjAqGERML4MJPTKrAztjyCYq,10-K,10002 - Annual Reports,2025/2/20,en,stock_us,http://www.sec.gov/Archives/edgar/data/1050915/0001050915-25-000005-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1050915-000105091525000005-pwr-20241231.htm.pdf,"Quanta Services, Inc.",tXmne0RQQbPMFI2t,PWR,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091525000005-pwr-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091525000005-pwr-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091525000005-pwr-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1050915-000105091525000005-pwr-20241231.htm.pdf/blocks.txt.vector
bgDTiaTQP7UCgXUNFqfYp7BPESuLTozTT,10-K,10002 - Annual Reports,2024/2/29,en,stock_us,https://www.sec.gov/Archives/edgar/data/1164727/0001164727-24-000016-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1164727-000116472724000016-nem-20231231.htm.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000016-nem-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000016-nem-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000016-nem-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000016-nem-20231231.htm.pdf/blocks.txt.vector
bgDTh4WIGSIrwy7uHTAHTF7AGCj776lwn,Annual report - English,10002 - Annual Reports,2024/3/11,en,stock_xtse,https://www.sedarplus.ca/csa-party/viewInstance/resource.html?node=W3258&drmKey=cb655918f96d2bed&drr=ssd26079d0a042e835a5312e7690cc569259be54bc3535450028039fb1d4adf0dbd35fe60c79811203cfe0cc277827483eux&id=0c11f8b7998bcd9681b3f319d3560751dc324448c15adf18,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/sedarplus_cb655918f96d2bed.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/sedarplus_cb655918f96d2bed.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/sedarplus_cb655918f96d2bed.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/sedarplus_cb655918f96d2bed.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/sedarplus_cb655918f96d2bed.pdf/blocks.txt.vector
bgDREmFbjkijlAGpsEgXsQ61ySeQvrX9J,10-Q,10085 - Quarterly Reports,2024/4/29,en,stock_us,https://www.sec.gov/Archives/edgar/data/1164727/0001164727-24-000031-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1164727-000116472724000031-nem-20240331.htm.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000031-nem-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000031-nem-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000031-nem-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000031-nem-20240331.htm.pdf/blocks.txt.vector
bgDRGW4pOQwx3Ab8izTttEauqFcL5OTva,10-Q,10085 - Quarterly Reports,2024/7/25,en,stock_us,https://www.sec.gov/Archives/edgar/data/1164727/0001164727-24-000039-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1164727-000116472724000039-nem-20240630.htm.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000039-nem-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000039-nem-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000039-nem-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000039-nem-20240630.htm.pdf/blocks.txt.vector
bgDRm2MXVSe3oJqqE4YPqE3F5pdPUf5w9,10-Q,10085 - Quarterly Reports,2024/10/24,en,stock_us,https://www.sec.gov/Archives/edgar/data/1164727/0001164727-24-000061-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1164727-000116472724000061-nem-20240930.htm.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000061-nem-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000061-nem-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000061-nem-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472724000061-nem-20240930.htm.pdf/blocks.txt.vector
bgDRGtsmxMXSGnZKRwS3lEKkmFcjCmFsP,10-K,10002 - Annual Reports,2025/2/21,en,stock_us,http://www.sec.gov/Archives/edgar/data/1164727/0001164727-25-000011-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-1164727-000116472725000011-nem-20241231.htm.pdf,Newmont Corporation,tXmne0RQQbPMFrwy,NEM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472725000011-nem-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472725000011-nem-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472725000011-nem-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-1164727-000116472725000011-nem-20241231.htm.pdf/blocks.txt.vector
bgDTul8s1W6WG47i6NNKf61SYDCKeImK9,10-K,10002 - Annual Reports,2024/2/23,en,stock_us,https://www.sec.gov/Archives/edgar/data/715957/0000950170-24-019110-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-103682-000095017024019110-d-20231231.htm.pdf,"Dominion Energy, Inc.",tXmoG2G5sMvX8Uol,D,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024019110-d-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024019110-d-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024019110-d-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024019110-d-20231231.htm.pdf/blocks.txt.vector
bgDRztmportHjgGZyGIdojnma5oFxP1nc,10-Q,10085 - Quarterly Reports,2024/5/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/715957/0000950170-24-051708-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-103682-000095017024051708-d-20240331.htm.pdf,"Dominion Energy, Inc.",tXmoG2G5sMvX8Uol,D,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024051708-d-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024051708-d-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024051708-d-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024051708-d-20240331.htm.pdf/blocks.txt.vector
bgDRGt2KwhYdUqCOr2PPt41bsTqkVDUIX,10-Q,10085 - Quarterly Reports,2024/8/1,en,stock_us,https://www.sec.gov/Archives/edgar/data/715957/0000950170-24-089020-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-103682-000095017024089020-d-20240630.htm.pdf,"Dominion Energy, Inc.",tXmoG2G5sMvX8Uol,D,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024089020-d-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024089020-d-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024089020-d-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024089020-d-20240630.htm.pdf/blocks.txt.vector
bgDTuPwYegtJgfpsz6mLFGF1x0BNEHXx6,10-Q,10085 - Quarterly Reports,2024/11/1,en,stock_us,https://www.sec.gov/Archives/edgar/data/715957/0000950170-24-119871-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-103682-000095017024119871-d-20240930.htm.pdf,"Dominion Energy, Inc.",tXmoG2G5sMvX8Uol,D,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024119871-d-20240930.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024119871-d-20240930.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024119871-d-20240930.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017024119871-d-20240930.htm.pdf/blocks.txt.vector
bgDRmRzvfvmiPxHARjLAwdSepn5CLdOEi,10-K,10002 - Annual Reports,2025/2/27,en,stock_us,http://www.sec.gov/Archives/edgar/data/715957/0000950170-25-028387-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-103682-000095017025028387-d-20241231.htm.pdf,"Dominion Energy, Inc.",tXmoG2G5sMvX8Uol,D,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017025028387-d-20241231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017025028387-d-20241231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017025028387-d-20241231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-103682-000095017025028387-d-20241231.htm.pdf/blocks.txt.vector
bgDTiy4atXRmKoFXNeOTKZIznsw3VBNrh,10-K,10002 - Annual Reports,2024/2/13,en,stock_us,https://www.sec.gov/Archives/edgar/data/4281/0000004281-24-000007-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-4281-000000428124000007-hwm-20231231.htm.pdf,Howmet Aerospace Inc.,tXmoG2G5t1NdJKWp,HWM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000007-hwm-20231231.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000007-hwm-20231231.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000007-hwm-20231231.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000007-hwm-20231231.htm.pdf/blocks.txt.vector
bgDTujSsVYIWxCSJ5IWx4Kn5sk4remYKd,10-Q,10085 - Quarterly Reports,2024/5/2,en,stock_us,https://www.sec.gov/Archives/edgar/data/4281/0000004281-24-000014-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-4281-000000428124000014-hwm-20240331.htm.pdf,Howmet Aerospace Inc.,tXmoG2G5t1NdJKWp,HWM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000014-hwm-20240331.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000014-hwm-20240331.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000014-hwm-20240331.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000014-hwm-20240331.htm.pdf/blocks.txt.vector
bgDTrYji1EnL6nhHLAmAEgO7QUFyhOYOe,10-Q,10085 - Quarterly Reports,2024/7/30,en,stock_us,https://www.sec.gov/Archives/edgar/data/4281/0000004281-24-000026-index.htm,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/edgar-data-4281-000000428124000026-hwm-20240630.htm.pdf,Howmet Aerospace Inc.,tXmoG2G5t1NdJKWp,HWM,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000026-hwm-20240630.htm.pdf/pages.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000026-hwm-20240630.htm.pdf/blocks.txt,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000026-hwm-20240630.htm.pdf/pages.txt.vector,https://ot-cdn.s3.us-west-2.amazonaws.com/top500-us-official-docs/txt-vector/edgar-data-4281-000000428124000026-hwm-20240630.htm.pdf/blocks.txt.vector
